page,name,name_uncertain,parens,year,year_uncertain,tech,players,prod,notes,raw_line,disposition,catalog_slug,catalog_conf,catalog_maker,catalog_year,ipdb_id,ipdb_conf,ipdb_maker,opdb_id,review,verdict,verdict_why,final_catalog_slug,agent_fields,lineage,conflict,quote
zaccaria,House of Diamonds,,,1978,,ss,4,07/78,,House of Diamonds – 4p – ss – 07/78,exists,house-of-diamonds,high,zaccaria,,3165,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRVpL-MJjPR,,exists,parser high-confidence match,house-of-diamonds,,,,
zaccaria,Strike,,,1978,,ss,1,09/78,,Strike – 1p – ss – 09/78,exists,strike,high,zaccaria,1978,3363,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRpyl-MJNBo,,exists,parser high-confidence match,strike,,,,
zaccaria,Ski Jump,,,1978,,ss,1,10/78,,Ski Jump – 1p – ss – 10/78,exists,ski-jump,high,zaccaria,1978,3637,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRzxO-MQP8j,,exists,parser high-confidence match,ski-jump,,,,
zaccaria,Ski Jump,,,1978,,em,1,??/78,,Ski Jump – 1p – em ??/78,exists,ski-jump,high,zaccaria,1978,3637,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRzxO-MQP8j,,exists,parser high-confidence match,ski-jump,,,,
zaccaria,Future World,,,1978,,ss,4,10/78,,Future World – 4p – ss – 10/78,exists,future-world,high,zaccaria,1978,3613,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5Kl7-MDxel,,exists,parser high-confidence match,future-world,,,,
zaccaria,Shooting the rapids,,,1979,,ss,4,04/79,,Shooting the rapids – 4p – ss – 04/79,exists,shooting-the-rapids,high,zaccaria,1979,3606,high,"Zaccaria, of Bologna, Italy (1974-1987)",G41oq-MQVR1,,exists,parser high-confidence match,shooting-the-rapids,,,,
zaccaria,Hot Wheels,,,1979,,ss,4,09/79,,Hot Wheels – 4p – ss – 09/79,exists,hot-wheels,high,zaccaria,1979,3164,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrOY9-Mq14V,,exists,parser high-confidence match,hot-wheels,,,,
zaccaria,Space City,,,1979,,ss,1,09/79,,Space City – 1p – ss – 09/79,exists,space-city,high,zaccaria,1979,3267,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5Kl7-M1rzV,,exists,parser high-confidence match,space-city,,,,
zaccaria,Fire Mountain,,,1980,,ss,4,01/80,,Fire Mountain – ss – 4p – 01/80,exists,fire-mountain,high,zaccaria,1980,3097,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4E9p-MDOrl,,exists,parser high-confidence match,fire-mountain,,,,
zaccaria,Star God,,,1980,,ss,4,05/80,,Star God – ss – 4p – 05/80,exists,star-god,high,zaccaria,1980,3458,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5vXk-M2Y8r,,exists,parser high-confidence match,star-god,,,,
zaccaria,Space Shuttle,,,1980,,ss,4,09/80,,Space Shuttle – ss – 4p – 09/80,exists,space-shuttle,high,zaccaria,,3263,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4jyz-MDyYE,,exists,parser high-confidence match,space-shuttle,,,,
zaccaria,"Earth, Wind & Fire",,,1981,,ss,4,04/81,,"Earth, Wind & Fire – ss – 4p – 04/81",exists,earth-wind-fire,high,zaccaria,1981,3611,high,"Zaccaria, of Bologna, Italy (1974-1987)",GR96Q-MNEnx,,exists,parser high-confidence match,earth-wind-fire,,,,
zaccaria,Locomotion,,,1981,,ss,4,09/81,,Locomotion – ss – 4p – 09/81,exists,locomotion,high,zaccaria,1981,3217,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4d7B-MJVlK,,exists,parser high-confidence match,locomotion,,,,
zaccaria,Pinball Champ ’82,,,1982,,ss,4,04/82,,Pinball Champ ’82 – ss – 4p – 04/82,exists,pinball-champ-82,high,zaccaria,,1794,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrPdq-MQYkJ,,exists,parser high-confidence match,pinball-champ-82,,,,
zaccaria,Soccer King,,,1982,,ss,4,09/82,,Soccer King – ss – 4p – 09/82,new-model-existing-maker,,,,,,,,,,exists,"Pluralization variant of catalog 'Soccer Kings' (zaccaria, 1982, ipdb 2235 - Zaccaria, 1982-09, SS 4P; tilt's 09/82 month matches exactly).",soccer-kings,,,,
zaccaria,Pinball Champ,,,1983,,ss,4,,,Pinball Champ – ss – 4p,exists,pinball-champ,high,zaccaria,,1793,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrPdq-M9RRe,,exists,parser high-confidence match,pinball-champ,,,,
zaccaria,Time Machine,,,1983,,ss,4,04/83,,Time Machine – ss – 4p – 04/83,exists,time-machine-zaccaria,high,zaccaria,,3494,high,"Zaccaria, of Bologna, Italy (1974-1987)",GR99Y-MJ9Zy,,exists,parser high-confidence match,time-machine-zaccaria,,,,
zaccaria,Farfalla,,,1983,,ss,4,09/83,,Farfalla – ss – 4p – 09/83,exists,farfalla,high,zaccaria,,824,high,"Zaccaria, of Bologna, Italy (1974-1987)",GRVw2-M4oWO,,exists,parser high-confidence match,farfalla,,,,
zaccaria,Pinball Champ,,,1983,,ss,4,,(seven digit displays),Pinball Champ – ss (seven digit displays) – 4p,exists,pinball-champ,high,zaccaria,,1793,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrPdq-M9RRe,,exists,parser high-confidence match,pinball-champ,,,,
zaccaria,Devil Riders,,,1984,,ss,4,04/84,,Devil Riders – ss – 4p – 04/84,exists,devil-riders,high,zaccaria,1984,672,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5DPP-MJKbp,,exists,parser high-confidence match,devil-riders,,,,
zaccaria,Magic Castle,,,1984,,ss,4,09/84,,Magic Castle – ss – 4p – 09/84,exists,magic-castle,high,zaccaria,1984,1511,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5v2B-MQ2xy,,exists,parser high-confidence match,magic-castle,,,,
zaccaria,Robot,,,1985,,ss,4,01/85,,Robot – ss – 4p – 01/85,exists,robot,high,zaccaria,1985,1977,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5Wjk-MLvBr,,exists,parser high-confidence match,robot,,,,
zaccaria,Clown,,,1985,,ss,4,07/85,,Clown – ss – 4p – 07/85,exists,clown,high,zaccaria,1985,3024,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5Wjo-MJ9ll,,exists,parser high-confidence match,clown,,,,
zaccaria,Pool Champion,,,1985,,ss,4,12/85,,Pool Champion – ss – 4p – 12/85,exists,pool-champion,high,zaccaria,1985,3311,high,"Zaccaria, of Bologna, Italy (1974-1987)",G4jex-MLly8,,exists,parser high-confidence match,pool-champion,,,,
zaccaria,Blackbelt,,,1986,,ss,4,,,Blackbelt – ss – 4p,exists,blackbelt,high,zaccaria,1986,316,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5Ljd-MLWj0,,exists,parser high-confidence match,blackbelt,,,,
zaccaria,Mexico ’86,,,1986,,ss,4,,,Mexico ’86 – ss – 4p,exists,mexico-86,high,zaccaria,1986,3382,high,"Zaccaria, of Bologna, Italy (1974-1987)",GrxeN-MD0ky,,exists,parser high-confidence match,mexico-86,,,,
zaccaria,Zankor,,,1986,,ss,4,,,Zankor – ss – 4p,exists,zankor,high,zaccaria,1986,3531,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5z71-MBRXz,,exists,parser high-confidence match,zankor,,,,
zaccaria,Mystic Star,,,1986,,ss,4,,(kit),Mystic Star – ss – 4p (kit),exists,mystic-star,high,zaccaria,1986,3375,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5QOw-M61dY,,exists,parser high-confidence match,mystic-star,,,,
zaccaria,Spooky,,,1987,,ss,4,,,Spooky – ss – 4p,exists,spooky,high,zaccaria,1987,3459,high,"Zaccaria, of Bologna, Italy (1974-1987)",Gr1j8-MDxzp,,exists,parser high-confidence match,spooky,,,,
zaccaria,Star’s Phoenix,,,1987,,ss,4,,,Star’s Phoenix – ss – 4p,exists,stars-phoenix,high,zaccaria,1987,4509,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5VYY-MJ9V1,,exists,parser high-confidence match,stars-phoenix,,,,
zaccaria,New Star’s Phoenix,,,1987,,ss,4,,,New Star’s Phoenix – ss – 4p,exists,new-stars-phoenix,high,zaccaria,1987,4510,high,"Zaccaria, of Bologna, Italy (1974-1987)",G5VYY-MRjqd,,exists,parser high-confidence match,new-stars-phoenix,,,,
